date;heure;PA01H;LOGNES;MELUN;VILLEM;CERGY;PA13;RUR-E;RUR-NO;RUR-SE;ULIS;CHAMP;PA18;MANT;RUR_S;RUR-SO;VITRY;MONTG;NEUIL;RUR-NE;RAMBO;EIFF3;RUR_N;TREMB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
2020-02-23;16;47;54;48;45;52;47;58;55;61;n/d;45;45;50;60;57;50;53;44;51;57;58;49;42
2020-02-23;17;42;51;45;43;48;43;57;52;59;n/d;43;41;45;59;53;48;50;41;46;55;55;46;39
2020-02-23;18;38;47;43;40;44;40;55;50;58;n/d;40;38;38;57;51;46;48;40;41;52;54;43;36
2020-02-23;19;35;44;43;36;42;38;52;48;57;n/d;35;35;32;55;51;43;44;36;39;52;52;41;32
2020-02-23;20;32;40;43;35;39;35;49;46;56;n/d;33;33;34;54;52;41;43;33;36;52;51;41;27
2020-02-23;21;30;38;41;33;38;33;47;46;56;n/d;30;31;35;54;51;37;41;32;33;50;50;41;24
2020-02-23;22;29;38;42;31;39;33;47;49;55;n/d;26;27;34;52;49;38;41;28;29;49;49;47;21
2020-02-23;23;26;36;42;30;54;31;46;62;54;n/d;27;29;38;52;49;37;41;27;49;48;49;58;21
2020-02-23;24;28;38;41;28;61;28;47;64;54;n/d;28;28;51;52;49;35;41;26;61;48;49;66;47
2020-02-24;1;34;40;41;29;64;35;47;65;53;n/d;32;29;49;51;50;40;41;30;70;49;49;67;45
2020-02-24;2;36;43;41;33;67;39;45;69;52;n/d;34;35;42;50;49;45;44;33;68;49;49;68;53
2020-02-24;3;39;43;40;33;51;41;45;53;51;n/d;36;38;41;49;49;41;43;35;68;49;50;n/d;48
2020-02-24;4;38;42;39;35;42;40;47;46;51;n/d;34;38;35;49;49;36;43;35;65;48;49;n/d;32
2020-02-24;5;38;40;36;33;44;38;45;48;49;n/d;31;38;38;51;50;30;42;33;41;49;48;n/d;28
2020-02-24;6;33;37;35;29;43;33;46;46;50;n/d;30;34;35;50;50;28;39;29;37;47;45;n/d;27
2020-02-24;7;30;35;29;27;45;30;47;47;48;n/d;27;29;36;48;52;25;35;23;35;47;46;n/d;24
2020-02-24;8;33;33;24;28;46;32;46;47;47;n/d;23;26;39;50;51;30;35;23;30;47;46;n/d;20
2020-02-24;9;31;41;32;31;48;33;46;50;48;n/d;33;33;42;49;50;31;41;25;35;46;47;n/d;27
2020-02-24;10;34;44;37;36;49;37;48;49;50;n/d;37;36;44;52;52;41;45;33;39;47;49;n/d;30
2020-02-24;11;38;47;39;37;49;43;50;49;49;n/d;39;39;45;51;53;45;46;37;44;48;51;n/d;34
2020-02-24;12;40;46;n/d;39;51;42;50;52;51;n/d;39;40;47;51;53;43;46;37;46;50;52;n/d;35
2020-02-24;13;40;47;n/d;40;n/d;41;48;53;52;n/d;40;41;47;53;52;44;44;37;46;51;51;n/d;37
2020-02-24;14;41;46;n/d;41;n/d;42;51;54;55;n/d;42;42;50;53;54;43;45;40;47;56;55;n/d;37
2020-02-24;15;43;50;39;45;n/d;45;54;58;56;n/d;45;45;51;55;59;48;51;43;50;59;58;n/d;40
2020-02-24;16;43;53;35;44;56;43;55;63;59;n/d;46;43;52;57;62;49;52;41;50;63;60;n/d;42
2020-02-24;17;44;51;37;44;57;47;56;63;61;n/d;46;47;54;61;64;50;52;47;49;63;62;n/d;40
2020-02-24;18;49;52;37;54;58;53;57;62;61;n/d;45;47;52;63;65;50;51;46;53;65;65;n/d;44
2020-02-24;19;47;55;45;51;55;49;62;61;62;n/d;50;45;51;67;64;50;55;47;57;63;63;n/d;46
2020-02-24;20;49;56;53;49;54;51;63;60;66;n/d;50;45;53;66;63;51;55;48;54;62;62;n/d;46
2020-02-24;21;48;56;55;50;55;52;66;60;68;n/d;51;48;53;65;64;55;58;48;55;61;62;n/d;46
2020-02-24;22;52;59;57;50;57;52;65;61;68;n/d;53;48;54;66;64;53;59;49;53;60;63;n/d;46
2020-02-24;23;52;60;59;52;57;53;64;59;68;n/d;51;49;54;68;64;54;59;47;55;59;61;n/d;46
2020-02-24;24;53;61;60;54;55;55;66;57;69;n/d;54;51;54;67;64;56;60;49;56;60;62;n/d;49
2020-02-25;1;53;61;58;52;58;56;65;61;67;n/d;53;51;57;67;63;55;59;48;58;60;63;n/d;48
2020-02-25;2;54;62;58;53;59;57;65;63;67;n/d;52;52;59;67;64;54;59;49;57;61;64;n/d;47
2020-02-25;3;55;62;57;53;62;57;65;65;67;n/d;51;53;58;66;65;50;59;49;57;62;67;n/d;48
2020-02-25;4;55;61;55;53;66;57;63;73;65;n/d;49;54;71;66;67;46;59;50;57;63;68;n/d;47
2020-02-25;5;63;57;53;53;81;62;63;83;66;n/d;49;59;75;67;69;49;58;57;63;73;79;n/d;46
2020-02-25;6;62;68;51;53;77;60;64;80;67;n/d;62;61;69;72;82;70;69;54;80;81;87;n/d;53
2020-02-25;7;54;59;51;50;72;45;73;77;76;n/d;43;50;70;82;76;54;55;38;73;73;83;n/d;39
2020-02-25;8;46;47;28;43;67;42;69;83;79;n/d;33;41;67;82;84;51;39;36;68;81;79;n/d;40
2020-02-25;9;60;64;54;51;75;55;66;84;81;n/d;56;58;72;85;82;67;64;53;70;81;86;n/d;57
2020-02-25;10;68;78;61;71;82;66;76;85;84;n/d;67;68;75;84;87;77;75;63;79;86;88;n/d;68
2020-02-25;11;70;79;69;76;82;71;80;86;85;n/d;72;71;74;88;88;80;80;n/d;81;86;89;n/d;71
2020-02-25;12;68;82;68;75;80;72;84;86;88;n/d;70;68;69;88;87;81;83;n/d;82;84;88;n/d;69
2020-02-25;13;68;82;70;72;74;73;87;83;88;n/d;72;69;70;88;87;79;80;n/d;78;84;86;n/d;64
2020-02-25;14;74;79;73;73;79;76;87;84;87;n/d;70;67;74;87;88;78;79;n/d;75;88;88;n/d;65
2020-02-25;15;73;81;67;74;81;73;84;87;89;n/d;70;71;77;90;88;78;78;n/d;74;86;87;n/d;57
2020-02-25;16;63;72;59;62;74;66;84;83;89;n/d;69;61;67;88;89;76;75;n/d;78;86;86;n/d;54
2020-02-25;17;64;71;54;63;67;63;81;79;85;n/d;64;64;67;85;84;71;72;n/d;67;81;84;n/d;56
2020-02-25;18;54;63;46;58;58;56;79;78;79;n/d;53;57;58;78;75;63;56;n/d;66;72;81;n/d;49
2020-02-25;19;51;52;27;51;73;47;71;88;71;n/d;38;51;77;74;79;46;52;58;55;75;82;n/d;44
2020-02-25;20;66;74;58;67;78;65;81;85;78;n/d;68;62;79;84;86;79;77;72;80;85;88;n/d;63
2020-02-25;21;70;73;65;69;81;69;81;84;83;n/d;70;66;76;83;85;78;78;76;71;83;86;n/d;58
2020-02-25;22;69;77;66;70;78;69;80;82;82;n/d;70;66;74;84;83;76;77;77;73;81;83;n/d;64
2020-02-25;23;71;76;68;72;77;72;78;82;80;n/d;73;67;76;80;81;78;76;75;72;80;82;n/d;64
2020-02-25;24;71;78;67;72;76;71;78;80;76;n/d;72;66;71;77;81;77;75;74;71;80;81;n/d;68
2020-02-26;1;72;78;66;74;76;73;77;79;74;n/d;73;68;70;75;77;77;75;77;74;78;82;n/d;68
2020-02-26;2;70;77;64;72;75;71;76;78;73;n/d;71;68;71;75;76;76;73;75;75;76;80;n/d;70
2020-02-26;3;73;76;65;73;76;72;73;78;72;n/d;72;68;71;77;77;75;73;75;75;78;80;n/d;68
2020-02-26;4;74;76;66;74;77;70;75;79;78;n/d;70;67;72;79;79;81;73;73;75;80;81;n/d;70
2020-02-26;5;71;73;64;71;75;67;74;79;77;n/d;69;65;67;78;78;76;73;70;73;77;81;n/d;65
2020-02-26;6;64;65;56;63;71;60;73;77;76;n/d;60;58;64;78;78;70;65;61;66;77;77;n/d;60
2020-02-26;7;57;57;51;55;68;54;69;76;75;n/d;54;52;67;80;78;62;63;56;61;75;76;n/d;42
2020-02-26;8;52;54;51;45;62;50;64;74;77;n/d;50;45;60;79;77;63;62;51;47;73;76;n/d;43
2020-02-26;9;51;57;57;49;66;49;65;73;77;n/d;47;48;63;78;77;62;60;51;63;76;77;n/d;44
2020-02-26;10;58;62;58;59;68;55;65;74;79;n/d;57;53;67;77;77;66;66;57;67;75;78;n/d;54
2020-02-26;11;62;70;n/d;61;70;60;69;76;79;n/d;59;57;63;78;76;72;69;61;75;73;77;n/d;59
2020-02-26;12;54;70;n/d;62;62;54;74;71;79;n/d;61;53;66;79;79;67;68;52;77;76;76;n/d;61
2020-02-26;13;51;68;62;59;71;49;74;78;80;n/d;53;54;66;82;81;60;61;47;78;79;74;n/d;60
2020-02-26;14;61;68;54;62;73;55;73;80;83;n/d;58;56;68;82;83;66;62;57;79;81;78;n/d;65
2020-02-26;15;59;70;62;61;74;56;75;83;84;n/d;62;58;76;84;85;68;62;57;79;84;78;n/d;67
2020-02-26;16;64;69;64;61;75;63;74;85;85;n/d;66;60;79;83;84;76;69;63;78;82;85;n/d;61
2020-02-26;17;55;69;57;60;72;53;74;84;83;n/d;63;52;76;79;82;67;63;57;80;80;81;n/d;63
2020-02-26;18;40;44;31;37;63;40;75;82;77;n/d;42;44;72;72;80;62;52;44;78;78;80;n/d;44
2020-02-26;19;45;37;37;27;69;40;66;78;69;n/d;47;39;67;75;78;49;56;47;74;74;78;n/d;38
2020-02-26;20;48;51;53;53;68;47;55;75;75;n/d;47;52;63;71;77;50;53;51;62;75;81;n/d;32
2020-02-26;21;50;53;50;53;67;46;54;73;69;n/d;39;48;48;65;70;52;55;47;54;67;80;n/d;45
2020-02-26;22;42;41;48;51;60;49;62;65;62;n/d;35;47;48;66;67;48;53;52;52;67;78;n/d;39
2020-02-26;23;44;40;46;52;59;50;61;67;58;n/d;37;47;47;65;64;49;53;48;46;65;78;n/d;36
2020-02-26;24;51;50;48;48;58;49;61;65;59;n/d;40;49;59;62;64;44;49;50;42;63;80;n/d;42
2020-02-27;1;52;57;49;49;63;48;59;63;55;n/d;37;50;53;59;62;44;51;51;44;58;86;n/d;41
2020-02-27;2;52;57;50;40;65;47;61;64;51;n/d;43;52;54;58;60;44;56;53;44;58;82;n/d;45
2020-02-27;3;50;56;48;46;64;41;61;64;54;n/d;49;50;58;56;57;46;55;52;54;55;71;n/d;49
2020-02-27;4;42;54;46;42;59;36;55;59;54;n/d;46;43;56;57;56;44;52;49;56;55;71;n/d;49
2020-02-27;5;35;50;51;38;58;34;54;61;56;n/d;45;36;51;60;60;35;48;44;56;57;67;n/d;43
2020-02-27;6;32;50;45;43;59;35;55;64;59;n/d;47;34;57;62;63;32;50;35;56;62;60;n/d;42
2020-02-27;7;39;59;53;49;63;44;60;69;62;n/d;55;37;59;69;70;42;55;44;61;68;64;n/d;54
2020-02-27;8;38;65;53;52;54;46;65;62;67;n/d;58;32;58;76;72;48;60;39;67;65;58;n/d;56
2020-02-27;9;30;62;56;49;55;38;62;68;71;n/d;55;32;61;75;72;54;62;33;65;68;64;n/d;53
2020-02-27;10;34;58;54;43;63;38;65;68;70;n/d;51;35;56;71;68;47;60;40;65;64;67;n/d;n/d
2020-02-27;11;31;56;50;35;64;36;66;64;66;n/d;43;39;59;68;64;51;55;36;58;67;66;n/d;n/d
2020-02-27;12;50;55;49;44;68;48;65;75;66;n/d;41;50;68;73;74;49;57;57;52;73;72;n/d;47
2020-02-27;13;61;62;60;59;68;59;67;71;74;n/d;60;55;67;75;n/d;66;67;63;67;73;72;n/d;59
2020-02-27;14;60;68;62;64;65;59;69;73;75;n/d;59;53;70;74;n/d;67;65;63;67;75;69;n/d;61
2020-02-27;15;61;68;60;65;71;57;71;75;75;n/d;59;56;69;77;74;n/d;64;66;69;76;73;n/d;63
2020-02-27;16;63;71;56;69;68;60;73;75;77;n/d;64;58;71;76;76;n/d;66;68;74;76;73;n/d;63
2020-02-27;17;58;65;56;64;66;54;76;76;75;n/d;60;50;71;79;77;n/d;65;63;74;76;73;n/d;60
2020-02-27;18;51;64;52;62;56;50;75;71;73;n/d;53;48;66;77;74;61;60;58;72;73;70;n/d;56
2020-02-27;19;44;55;50;48;56;46;70;71;71;n/d;45;35;59;75;71;51;49;46;66;70;68;n/d;38
2020-02-27;20;27;48;37;35;54;38;62;68;69;n/d;42;36;51;71;72;47;45;31;57;67;72;n/d;30
2020-02-27;21;38;41;32;36;58;31;55;63;69;n/d;32;38;51;66;68;45;42;38;42;60;75;n/d;15
2020-02-27;22;40;31;42;41;58;40;47;61;66;n/d;17;40;50;64;65;43;44;45;28;59;77;n/d;14
2020-02-27;23;40;20;44;36;58;39;49;61;62;n/d;4;43;50;61;64;46;46;32;20;61;79;n/d;23
2020-02-27;24;41;25;36;37;60;40;49;62;61;n/d;11;43;50;59;63;51;42;36;30;63;78;n/d;27
2020-02-28;1;40;23;32;33;58;38;42;62;57;n/d;9;39;29;57;62;47;43;37;39;39;77;n/d;19
2020-02-28;2;43;17;36;35;53;41;35;60;46;n/d;11;41;12;54;57;38;37;36;26;35;77;n/d;13
2020-02-28;3;37;21;33;18;52;43;40;54;35;n/d;19;40;9;51;54;24;37;31;26;27;76;n/d;4
2020-02-28;4;33;12;23;9;48;17;35;50;28;n/d;22;33;29;48;48;3;22;26;22;26;78;n/d;1
2020-02-28;5;13;8;20;4;32;4;37;42;21;n/d;14;19;22;49;48;2;15;20;23;31;82;n/d;0
2020-02-28;6;3;7;12;3;16;0;37;38;23;n/d;10;2;10;48;47;2;6;3;29;26;83;n/d;3
2020-02-28;7;3;13;7;0;8;1;38;35;18;n/d;6;2;5;42;36;2;5;2;31;26;86;n/d;2
2020-02-28;8;4;18;10;3;5;3;38;18;23;n/d;7;4;5;46;41;6;13;6;27;28;84;n/d;4
2020-02-28;9;12;33;24;14;18;13;45;27;42;n/d;20;15;16;54;50;20;30;11;34;42;59;n/d;16
2020-02-28;10;21;39;33;27;54;24;51;57;59;n/d;38;27;53;60;56;36;46;21;46;51;53;n/d;37
2020-02-28;11;35;54;56;46;64;35;57;65;66;n/d;53;37;57;66;62;49;57;36;55;57;65;n/d;53
2020-02-28;12;43;67;60;58;65;45;68;65;70;n/d;59;n/d;62;69;62;57;61;43;63;58;67;n/d;60
2020-02-28;13;43;67;59;57;65;48;73;66;68;n/d;60;n/d;57;71;64;54;61;44;71;58;67;n/d;62
2020-02-28;14;40;65;56;55;63;44;75;64;67;n/d;58;n/d;57;74;69;55;60;43;71;59;67;n/d;59
2020-02-28;15;49;63;56;56;63;47;73;65;70;n/d;58;53;54;69;66;59;62;46;69;53;69;n/d;60
2020-02-28;16;34;62;47;48;57;36;70;61;63;n/d;53;41;51;65;62;49;56;33;66;52;59;n/d;57
2020-02-28;17;25;59;38;40;54;28;66;54;61;n/d;46;31;46;63;59;40;48;25;61;51;54;n/d;48
2020-02-28;18;25;46;41;34;51;22;64;51;60;n/d;42;28;43;58;55;39;49;24;56;50;55;n/d;43
2020-02-28;19;28;40;42;34;53;22;60;53;57;n/d;37;31;42;56;54;38;48;28;52;49;53;n/d;39
2020-02-28;20;32;42;42;33;51;24;56;53;56;n/d;39;33;42;57;53;39;46;31;49;50;55;n/d;39
2020-02-28;21;35;45;42;34;53;34;54;57;54;n/d;42;39;45;57;53;44;48;37;49;51;56;n/d;42
2020-02-28;22;38;51;43;39;55;41;54;58;53;n/d;45;42;50;55;54;48;51;44;51;53;56;n/d;43
2020-02-28;23;42;55;44;45;59;46;51;60;52;n/d;47;46;56;55;56;51;51;50;52;58;59;n/d;47
2020-02-28;24;46;58;46;48;61;49;54;63;53;n/d;51;51;54;59;59;54;54;53;55;62;63;n/d;51
2020-02-29;1;51;61;48;52;64;53;56;65;54;n/d;54;55;58;58;60;57;56;54;59;61;65;n/d;55
2020-02-29;2;52;60;49;53;61;54;53;63;53;n/d;54;57;58;57;61;57;54;54;60;62;64;n/d;55
2020-02-29;3;52;57;48;51;60;51;56;60;50;n/d;51;54;58;55;59;54;54;53;57;60;62;n/d;55
2020-02-29;4;45;53;46;49;59;46;53;62;49;n/d;48;49;56;51;53;50;50;48;55;54;58;n/d;52
2020-02-29;5;39;51;44;43;55;38;53;57;49;n/d;45;42;52;52;51;47;47;44;52;51;54;n/d;47
2020-02-29;6;37;52;43;42;54;37;54;56;52;n/d;44;39;53;54;52;45;47;40;52;52;54;n/d;48
2020-02-29;7;34;53;46;42;56;38;55;59;55;n/d;46;35;54;57;55;42;48;37;53;51;58;n/d;47
2020-02-29;8;34;55;48;45;57;36;55;58;55;n/d;48;37;52;62;57;44;49;35;56;55;57;n/d;50
2020-02-29;9;41;53;50;43;56;41;59;57;58;n/d;46;44;51;60;57;48;52;46;57;55;60;n/d;49
2020-02-29;10;49;58;50;47;58;47;60;60;59;n/d;52;53;53;60;60;53;53;49;58;58;61;n/d;50
2020-02-29;11;61;65;54;56;75;61;63;81;65;n/d;58;65;76;69;77;62;61;64;65;77;75;n/d;59
2020-02-29;12;72;76;65;72;83;69;72;88;79;n/d;63;77;80;88;87;75;73;72;81;83;89;n/d;75
2020-02-29;13;75;77;69;76;85;74;82;88;91;n/d;72;81;79;89;88;81;78;75;83;86;88;n/d;78
2020-02-29;14;75;83;72;75;83;75;82;88;90;n/d;76;83;80;89;88;83;81;77;82;87;89;n/d;79
2020-02-29;15;75;84;74;73;80;73;85;85;88;n/d;77;76;77;88;88;81;82;73;85;86;88;n/d;77
2020-02-29;16;65;74;71;67;80;65;85;82;86;n/d;66;73;72;87;85;75;77;68;81;84;87;n/d;72
2020-02-29;17;63;70;64;63;78;64;78;81;84;n/d;61;69;68;84;83;65;69;64;75;82;84;n/d;69
2020-02-29;18;54;69;66;59;75;56;77;77;81;n/d;63;62;63;82;79;65;69;59;71;76;81;n/d;57
2020-02-29;19;61;74;66;64;77;66;78;77;80;n/d;67;67;69;80;83;66;65;70;70;82;83;n/d;65
2020-02-29;20;60;70;61;66;78;66;79;79;83;n/d;64;66;70;80;80;63;68;67;75;78;82;n/d;67
2020-02-29;21;62;74;67;65;79;67;79;77;74;n/d;65;68;70;76;80;70;69;68;72;75;82;n/d;67
2020-02-29;22;60;76;66;66;78;62;78;77;79;n/d;66;67;70;77;79;69;71;65;73;76;79;n/d;68
2020-02-29;23;61;76;67;65;77;64;78;75;78;n/d;66;68;71;76;79;69;71;65;73;76;79;n/d;68
2020-02-29;24;62;75;70;67;77;63;78;76;79;n/d;68;68;71;77;79;70;72;65;73;77;78;n/d;69
2020-03-01;1;66;78;67;69;77;67;80;75;75;n/d;71;70;72;74;79;72;73;69;74;77;80;n/d;70
2020-03-01;2;67;78;68;70;78;68;79;77;75;n/d;71;72;74;75;78;72;72;70;75;77;79;n/d;72
2020-03-01;3;68;77;69;67;75;69;76;77;75;n/d;69;73;71;75;78;72;72;69;74;76;79;n/d;72
2020-03-01;4;69;76;68;70;75;71;78;77;76;n/d;69;73;73;77;78;70;71;68;75;79;81;n/d;73
2020-03-01;5;65;76;72;68;76;67;77;76;84;n/d;67;72;73;88;78;69;70;66;76;78;82;n/d;72
2020-03-01;6;66;77;74;64;78;65;81;76;77;n/d;68;70;70;78;80;70;76;66;73;77;83;n/d;68
2020-03-01;7;64;78;65;66;76;61;82;75;71;n/d;67;67;68;74;74;66;71;65;75;72;79;n/d;68
2020-03-01;8;58;72;62;59;72;56;73;66;72;n/d;61;62;64;72;71;63;68;58;73;70;76;n/d;65
2020-03-01;9;60;72;62;59;70;61;74;68;72;n/d;64;64;62;72;72;66;67;59;71;70;75;n/d;64
2020-03-01;10;60;74;60;61;70;61;75;70;74;n/d;64;64;60;76;74;66;67;59;72;72;74;n/d;65
2020-03-01;11;62;74;63;62;68;58;76;65;75;n/d;65;65;57;76;74;67;68;56;73;70;76;n/d;68
2020-03-01;12;59;68;62;59;70;51;77;71;73;n/d;61;61;61;77;78;61;63;54;73;75;74;n/d;64
2020-03-01;13;56;72;63;61;70;55;73;74;74;n/d;59;62;64;80;77;66;70;52;72;78;77;n/d;65
2020-03-01;14;58;66;62;58;69;51;73;75;69;n/d;60;52;55;76;71;59;57;46;76;76;75;n/d;67
2020-03-01;15;46;57;62;45;65;42;72;78;72;n/d;60;35;71;82;74;43;56;43;68;78;62;n/d;54
2020-03-01;16;60;62;66;60;72;56;71;82;79;n/d;55;56;56;80;77;62;59;61;71;78;73;n/d;62
2020-03-01;17;45;62;61;46;62;46;74;77;80;n/d;45;44;53;80;76;58;59;38;70;72;85;n/d;56
2020-03-01;18;37;45;56;34;62;43;72;68;75;n/d;30;42;53;71;67;53;55;39;57;65;79;n/d;26
2020-03-01;19;36;46;46;36;58;38;67;63;70;n/d;32;41;30;72;66;39;47;32;33;62;77;n/d;26
2020-03-01;20;33;48;49;21;65;25;64;66;70;n/d;31;39;52;73;73;37;54;33;41;71;71;n/d;30
2020-03-01;21;44;59;52;29;70;41;64;66;67;n/d;44;51;57;70;70;45;57;42;43;65;77;n/d;27
2020-03-01;22;44;59;53;44;68;41;65;62;68;n/d;43;51;63;69;71;48;59;40;58;69;75;n/d;47
2020-03-01;23;46;60;58;48;68;41;64;66;68;n/d;51;52;64;70;71;52;59;48;62;71;74;n/d;55
2020-03-01;24;48;65;61;51;65;49;66;66;68;n/d;55;54;63;70;70;58;64;49;63;69;71;n/d;57
2020-03-02;1;50;67;61;54;63;53;65;68;70;n/d;59;54;66;71;71;59;64;51;66;70;71;n/d;60
2020-03-02;2;54;70;62;58;62;58;67;70;69;n/d;60;56;67;71;n/d;65;64;53;67;72;71;n/d;61
2020-03-02;3;56;68;60;59;67;59;66;73;67;n/d;64;60;69;71;71;65;64;56;67;71;71;n/d;64
2020-03-02;4;52;68;56;58;67;57;66;75;66;n/d;61;59;69;71;69;59;62;55;68;69;70;n/d;64
2020-03-02;5;46;66;51;56;67;50;65;69;64;n/d;57;52;63;71;70;51;59;49;68;68;67;n/d;60
2020-03-02;6;32;57;49;45;66;32;64;69;61;n/d;50;39;59;69;70;43;54;35;66;63;62;n/d;54
2020-03-02;7;25;58;37;36;62;29;63;70;59;n/d;46;32;54;66;66;43;54;27;62;50;61;n/d;49
2020-03-02;8;22;49;32;34;55;25;59;66;59;n/d;40;24;47;63;65;27;48;21;62;49;62;n/d;47
2020-03-02;9;19;50;37;33;55;19;60;62;53;n/d;37;29;50;63;67;31;45;17;60;61;59;n/d;42
2020-03-02;10;13;45;22;27;59;15;63;68;58;n/d;34;25;54;67;78;29;41;21;57;70;65;n/d;39
2020-03-02;11;28;49;24;27;66;30;61;79;59;n/d;27;45;57;77;79;34;44;35;54;74;69;n/d;34
2020-03-02;12;57;50;45;44;71;55;69;81;77;n/d;41;57;65;83;78;61;57;60;48;75;76;n/d;39
2020-03-02;13;57;57;48;59;72;54;70;79;81;n/d;55;55;71;81;77;69;62;66;74;77;76;n/d;63
2020-03-02;14;56;67;52;62;74;61;74;80;80;n/d;59;58;74;84;81;69;63;63;79;82;77;n/d;69
2020-03-02;15;54;66;51;63;79;59;73;85;81;n/d;60;57;77;88;88;72;65;65;76;86;79;n/d;66
2020-03-02;16;63;70;56;62;71;68;73;77;84;n/d;65;68;72;86;80;76;70;70;78;78;81;n/d;65
2020-03-02;17;60;65;54;62;68;59;76;79;82;n/d;62;61;73;82;79;67;62;63;75;79;76;n/d;61
2020-03-02;18;58;62;51;60;63;58;71;77;77;n/d;56;56;68;80;77;65;62;59;69;72;76;n/d;56
2020-03-02;19;51;62;48;53;57;51;69;77;76;n/d;51;43;64;76;77;61;51;48;70;70;75;n/d;45
2020-03-02;20;40;51;40;40;60;46;66;75;73;n/d;51;47;61;75;78;55;47;38;68;74;79;n/d;42
2020-03-02;21;53;57;47;53;65;48;62;74;75;n/d;54;57;48;75;80;64;49;51;65;81;82;n/d;32
2020-03-02;22;69;66;57;64;70;57;56;75;76;n/d;58;67;62;75;78;72;65;59;63;79;83;n/d;45
2020-03-02;23;76;66;58;65;70;62;55;74;75;n/d;59;66;59;72;72;69;66;59;58;73;81;n/d;60
2020-03-02;24;75;66;55;64;70;60;58;72;71;n/d;56;65;56;76;72;67;63;58;60;73;81;n/d;57
2020-03-03;1;75;60;55;65;67;64;62;69;70;n/d;50;64;64;73;71;66;65;59;58;71;80;n/d;49
2020-03-03;2;72;57;54;67;67;62;61;71;64;n/d;50;66;58;64;68;50;59;58;58;68;78;n/d;50
2020-03-03;3;63;54;54;56;67;53;62;65;60;n/d;42;65;63;60;62;47;54;58;62;61;76;n/d;55
2020-03-03;4;61;41;46;46;66;44;61;64;53;n/d;37;59;56;58;59;38;50;52;53;53;75;n/d;52
2020-03-03;5;57;30;38;22;63;33;56;64;48;n/d;28;53;40;56;58;11;39;45;48;51;71;n/d;36
2020-03-03;6;46;16;24;10;60;22;52;58;46;n/d;12;37;35;57;53;5;28;28;41;27;72;n/d;17
2020-03-03;7;27;9;10;0;57;14;49;58;48;n/d;6;25;21;56;49;10;25;20;32;17;60;n/d;4
2020-03-03;8;24;18;18;6;53;12;50;57;50;n/d;12;30;23;55;53;15;30;20;30;25;60;n/d;10
2020-03-03;9;26;39;33;18;57;21;53;59;54;n/d;26;34;40;56;58;29;39;27;35;49;59;n/d;23
2020-03-03;10;42;51;44;29;64;n/d;57;59;58;n/d;32;40;46;58;59;42;45;34;39;55;48;n/d;27
2020-03-03;11;44;56;48;35;64;n/d;62;64;64;n/d;41;45;52;67;66;48;48;43;47;59;56;n/d;38
2020-03-03;12;58;64;54;46;69;48;68;67;71;n/d;49;55;61;74;71;55;55;49;56;65;63;n/d;44
2020-03-03;13;69;69;60;55;72;62;73;76;78;n/d;60;67;69;83;73;63;65;59;57;76;76;n/d;47
2020-03-03;14;76;74;62;62;77;66;79;84;86;n/d;65;70;75;87;85;73;73;64;60;80;86;n/d;56
2020-03-03;15;74;68;66;68;79;68;81;83;89;n/d;68;75;75;86;85;78;69;68;66;82;86;n/d;63
2020-03-03;16;71;68;54;66;73;68;79;86;89;n/d;66;65;71;86;83;75;69;67;77;83;86;n/d;63
2020-03-03;17;70;63;52;64;63;61;73;82;85;n/d;67;60;67;84;80;68;61;64;79;76;77;n/d;56
2020-03-03;18;61;58;41;58;52;55;63;78;83;n/d;48;50;45;76;74;54;49;53;72;52;79;n/d;15
2020-03-03;19;47;24;22;23;44;50;67;73;75;n/d;29;40;11;64;67;37;20;39;66;20;81;n/d;1
2020-03-03;20;32;20;15;13;59;32;63;68;48;n/d;21;34;16;54;55;31;13;12;58;40;86;n/d;1
2020-03-03;21;32;5;5;27;52;22;55;62;40;n/d;8;30;4;52;55;14;8;17;39;30;88;n/d;0
2020-03-03;22;35;5;3;24;59;25;46;67;29;n/d;1;36;3;53;57;15;21;23;6;48;89;n/d;0
2020-03-03;23;44;5;19;48;61;36;32;66;22;n/d;0;45;13;53;63;18;20;28;5;50;89;n/d;4
2020-03-03;24;53;11;19;52;57;49;36;65;23;n/d;2;53;38;54;64;39;28;38;15;56;87;n/d;31
2020-03-04;1;52;23;30;21;58;49;41;63;36;n/d;8;57;17;49;61;47;32;47;42;55;87;n/d;40
2020-03-04;2;51;28;33;28;60;50;45;65;34;n/d;13;56;9;50;56;52;35;46;50;44;86;n/d;41
2020-03-04;3;55;34;34;20;56;45;44;64;42;n/d;19;61;13;49;54;41;37;49;47;40;86;n/d;37
2020-03-04;4;48;31;31;11;50;41;44;60;38;n/d;21;60;11;50;53;32;38;42;38;40;86;n/d;17
2020-03-04;5;47;25;24;9;51;33;45;54;33;n/d;18;45;31;49;55;9;38;23;21;41;82;n/d;6
2020-03-04;6;32;10;19;1;48;20;49;56;34;n/d;8;36;24;49;56;n/d;29;10;23;35;73;n/d;3
